Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,category,n_genes,p_adj_global
GO_Biological_Process_2021_fixed.gmt,establishment of protein localization to organelle (GO:0072594),1/76,0.355927705519141,0.4094430566473999,3.4336005576856046,3.547004291579632,CD68,4,GO_BP,100,0.5024554987208811
GO_Biological_Process_2021_fixed.gmt,external encapsulating structure organization (GO:0045229),2/217,0.3560374405629564,0.4094430566473999,2.0094317604579963,2.0751791289247374,ICAM4;ITGAX,4,GO_BP,100,0.5024554987208811
GO_Biological_Process_2021_fixed.gmt,extracellular structure organization (GO:0043062),2/216,0.3539510085435378,0.4094430566473999,2.018937669825244,2.096862141440897,ICAM4;ITGAX,4,GO_BP,100,0.5024554987208811
GO_Biological_Process_2021_fixed.gmt,positive regulation of growth (GO:0045927),1/76,0.355927705519141,0.4094430566473999,3.4336005576856046,3.547004291579632,CXCL16,4,GO_BP,100,0.5024554987208811
GO_Biological_Process_2021_fixed.gmt,regulation of epithelial to mesenchymal transition (GO:0010717),1/76,0.355927705519141,0.4094430566473999,3.4336005576856046,3.547004291579632,ZNF703,4,GO_BP,100,0.5024554987208811
GO_Molecular_Function_2021_fixed.gmt,receptor tyrosine kinase binding (GO:0030971),1/56,0.2743508586716402,0.4102442746491817,4.73013013013013,6.117701910562884,ITGAX,4,GO_MF,100,0.503190769316046
GO_Biological_Process_2021_fixed.gmt,cellular response to UV (GO:0034644),1/77,0.35965492558006235,0.41185060863564343,3.3884875587661965,3.465102100377348,TIMP1,4,GO_BP,100,0.5043330432907543
GO_Biological_Process_2021_fixed.gmt,cholesterol metabolic process (GO:0008203),1/77,0.35965492558006235,0.41185060863564343,3.3884875587661965,3.465102100377348,RXRA,4,GO_BP,100,0.5043330432907543
GO_Biological_Process_2021_fixed.gmt,positive regulation of endothelial cell proliferation (GO:0001938),1/77,0.35965492558006235,0.41185060863564343,3.3884875587661965,3.465102100377348,HMOX1,4,GO_BP,100,0.5043330432907543
GO_Biological_Process_2021_fixed.gmt,regulation of organelle assembly (GO:1902115),1/77,0.35965492558006235,0.41185060863564343,3.3884875587661965,3.465102100377348,HCK,4,GO_BP,100,0.5043330432907543
GO_Biological_Process_2021_fixed.gmt,negative regulation of apoptotic signaling pathway (GO:2001234),1/78,0.3633608257415774,0.4156540239435399,3.344538766270515,3.3858736804473737,TCF7L2,4,GO_BP,100,0.5072445627053556
GO_Biological_Process_2021_fixed.gmt,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),1/79,0.36704552652805184,0.41898227473793453,3.301709688233322,3.309202549028438,RNF144B,4,GO_BP,100,0.5087630553094109
GO_Biological_Process_2021_fixed.gmt,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),1/79,0.36704552652805184,0.41898227473793453,3.301709688233322,3.309202549028438,RNF144B,4,GO_BP,100,0.5087630553094109
GO_Molecular_Function_2021_fixed.gmt,serine-type endopeptidase inhibitor activity (GO:0004867),1/60,0.29082500657949023,0.4192072166911571,4.4106442577030815,5.4472936118066535,SERPINA1,4,GO_MF,100,0.5087630553094109
GO_Molecular_Function_2021_fixed.gmt,sterol binding (GO:0032934),1/60,0.29082500657949023,0.4192072166911571,4.4106442577030815,5.4472936118066535,NPC2,4,GO_MF,100,0.5087630553094109
GO_Molecular_Function_2021_fixed.gmt,transmembrane receptor protein kinase activity (GO:0019199),1/60,0.29082500657949023,0.4192072166911571,4.4106442577030815,5.4472936118066535,CSF1R,4,GO_MF,100,0.5087630553094109
GO_Molecular_Function_2021_fixed.gmt,transmembrane receptor protein tyrosine kinase activity (GO:0004714),1/60,0.29082500657949023,0.4192072166911571,4.4106442577030815,5.4472936118066535,CSF1R,4,GO_MF,100,0.5087630553094109
GO_Biological_Process_2021_fixed.gmt,glycerophospholipid metabolic process (GO:0006650),1/80,0.3707091477905762,0.4213844256168379,3.259958071278826,3.2349786166669436,CSF1R,4,GO_BP,100,0.5095752962625196
GO_Biological_Process_2021_fixed.gmt,negative regulation of cellular component organization (GO:0051129),1/80,0.3707091477905762,0.4213844256168379,3.259958071278826,3.2349786166669436,LILRB1,4,GO_BP,100,0.5095752962625196
GO_Biological_Process_2021_fixed.gmt,regulation of fat cell differentiation (GO:0045598),1/80,0.3707091477905762,0.4213844256168379,3.259958071278826,3.2349786166669436,CEBPB,4,GO_BP,100,0.5095752962625196
GO_Biological_Process_2021_fixed.gmt,regulation of protein localization to plasma membrane (GO:1903076),1/80,0.3707091477905762,0.4213844256168379,3.259958071278826,3.2349786166669436,ABI3,4,GO_BP,100,0.5095752962625196
GO_Molecular_Function_2021_fixed.gmt,SH3 domain binding (GO:0017124),1/62,0.2989233321763,0.4232542756478584,4.266485998193315,5.152072614920379,ABI3,4,GO_MF,100,0.5110104546485374
GO_Molecular_Function_2021_fixed.gmt,syntaxin binding (GO:0019905),1/62,0.2989233321763,0.4232542756478584,4.266485998193315,5.152072614920379,STXBP2,4,GO_MF,100,0.5110104546485374
GO_Biological_Process_2021_fixed.gmt,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),1/81,0.3743518087106821,0.4241869027423976,3.2192437615778577,3.163097763995127,BID,4,GO_BP,100,0.5116857845646977
GO_Biological_Process_2021_fixed.gmt,negative regulation of protein modification process (GO:0031400),1/81,0.3743518087106821,0.4241869027423976,3.2192437615778577,3.163097763995127,LYN,4,GO_BP,100,0.5116857845646977
GO_Biological_Process_2021_fixed.gmt,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),1/81,0.3743518087106821,0.4241869027423976,3.2192437615778577,3.163097763995127,C5AR1,4,GO_BP,100,0.5116857845646977
GO_Biological_Process_2021_fixed.gmt,negative regulation of programmed cell death (GO:0043069),3/381,0.3763663718799435,0.42602308691331825,1.6028365989289584,1.5662794491273284,HCK;BID;RNF144B,4,GO_BP,100,0.5116857845646977
GO_Biological_Process_2021_fixed.gmt,cell-cell junction organization (GO:0045216),1/82,0.3779736278040371,0.4260578640835913,3.17952857604133,3.0934614512492886,CSF1R,4,GO_BP,100,0.5116857845646977
GO_Biological_Process_2021_fixed.gmt,positive regulation of cytoskeleton organization (GO:0051495),1/82,0.3779736278040371,0.4260578640835913,3.17952857604133,3.0934614512492886,HCK,4,GO_BP,100,0.5116857845646977
GO_Biological_Process_2021_fixed.gmt,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),1/82,0.3779736278040371,0.4260578640835913,3.17952857604133,3.0934614512492886,CDKN1C,4,GO_BP,100,0.5116857845646977
GO_Biological_Process_2021_fixed.gmt,"regulation of gene expression, epigenetic (GO:0040029)",1/82,0.3779736278040371,0.4260578640835913,3.17952857604133,3.0934614512492886,SPI1,4,GO_BP,100,0.5116857845646977
GO_Cellular_Component_2021_fixed.gmt,multivesicular body (GO:0005771),1/47,0.24994883555549988,0.4261422770126555,5.282664191227663,7.324408828950956,CTSL,4,GO_CC,100,0.5116857845646977
GO_Biological_Process_2021_fixed.gmt,positive regulation of plasma membrane bounded cell projection assembly (GO:0120034),1/83,0.3815747229241214,0.42966903695934927,3.140776182881446,3.025976357636426,NEURL1,4,GO_BP,100,0.5150926468426346
GO_Molecular_Function_2021_fixed.gmt,chloride channel activity (GO:0005254),1/64,0.3069305247168636,0.4307796838131419,4.131408573928259,4.879746559711452,TTYH3,4,GO_MF,100,0.5163412510457217
GO_Cellular_Component_2021_fixed.gmt,endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116),1/49,0.2590921314732396,0.43152624602606743,5.063932359267225,6.839203029036206,SERPINA1,4,GO_CC,100,0.5165730786830235
GO_Cellular_Component_2021_fixed.gmt,membrane raft (GO:0045121),2/163,0.26140532211194467,0.43152624602606743,2.5460441571941876,3.4159844633107603,LYN;MS4A4A,4,GO_CC,100,0.5165730786830235
GO_Biological_Process_2021_fixed.gmt,B cell activation (GO:0042113),1/85,0.3887152093693725,0.43679952321028237,3.0660230457801307,2.897110664043587,CD86,4,GO_BP,100,0.5215677179165422
GO_Biological_Process_2021_fixed.gmt,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",1/85,0.3887152093693725,0.43679952321028237,3.0660230457801307,2.897110664043587,AP2A1,4,GO_BP,100,0.5215677179165422
GO_Molecular_Function_2021_fixed.gmt,DNA binding (GO:0003677),6/811,0.3150916410941458,0.43838837021794197,1.4284345127250155,1.6496872461006995,CUX1;CEBPB;TCF7L2;MAFB;RXRA;ZDHHC1,4,GO_MF,100,0.5230482822022554
GO_Biological_Process_2021_fixed.gmt,glucose homeostasis (GO:0042593),1/86,0.3922548331233612,0.4389518370666185,3.0299579357751103,2.83556663916308,TCF7L2,4,GO_BP,100,0.5231986558271708
GO_Biological_Process_2021_fixed.gmt,positive regulation of proteasomal protein catabolic process (GO:1901800),1/86,0.3922548331233612,0.4389518370666185,3.0299579357751103,2.83556663916308,RNF144B,4,GO_BP,100,0.5231986558271708
GO_Biological_Process_2021_fixed.gmt,regulation of Ras protein signal transduction (GO:0046578),1/86,0.3922548331233612,0.4389518370666185,3.0299579357751103,2.83556663916308,LYN,4,GO_BP,100,0.5231986558271708
GO_Biological_Process_2021_fixed.gmt,regulation of interferon-gamma production (GO:0032649),1/86,0.3922548331233612,0.4389518370666185,3.0299579357751103,2.83556663916308,LILRB1,4,GO_BP,100,0.5231986558271708
GO_Biological_Process_2021_fixed.gmt,protein targeting to membrane (GO:0006612),1/87,0.3957741977689329,0.4419751113514633,2.9947267011459284,2.7758464330123322,ZDHHC1,4,GO_BP,100,0.5250431001600863
GO_Biological_Process_2021_fixed.gmt,regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),1/87,0.3957741977689329,0.4419751113514633,2.9947267011459284,2.7758464330123322,HMOX1,4,GO_BP,100,0.5250431001600863
GO_Biological_Process_2021_fixed.gmt,metal ion transport (GO:0030001),1/88,0.3992734179030658,0.4440479061247059,2.960300751879699,2.7178782860197166,CDH23,4,GO_BP,100,0.5266680277278422
GO_Biological_Process_2021_fixed.gmt,negative regulation of binding (GO:0051100),1/88,0.3992734179030658,0.4440479061247059,2.960300751879699,2.7178782860197166,CAMK1,4,GO_BP,100,0.5266680277278422
GO_Biological_Process_2021_fixed.gmt,regulation of establishment of planar polarity (GO:0090175),1/88,0.3992734179030658,0.4440479061247059,2.960300751879699,2.7178782860197166,AP2A1,4,GO_BP,100,0.5266680277278422
GO_Biological_Process_2021_fixed.gmt,sensory perception of mechanical stimulus (GO:0050954),1/88,0.3992734179030658,0.4440479061247059,2.960300751879699,2.7178782860197166,CDH23,4,GO_BP,100,0.5266680277278422
GO_Molecular_Function_2021_fixed.gmt,anion channel activity (GO:0005253),1/68,0.3226755412450381,0.44506971206212154,3.8852674897119344,4.394657049977395,TTYH3,4,GO_MF,100,0.5271774285929455
GO_Molecular_Function_2021_fixed.gmt,protein kinase binding (GO:0019901),4/506,0.3257949300860259,0.4455315283227705,1.578132592849705,1.7698554149851673,TCF7L2;AP2A1;FGR;RHOC,4,GO_MF,100,0.5275718055554331
GO_Biological_Process_2021_fixed.gmt,positive regulation of inflammatory response (GO:0050729),1/89,0.40275260748218494,0.446997503786696,2.926652790167509,2.6615939911069675,LILRA5,4,GO_BP,100,0.5288231751053691
GO_Biological_Process_2021_fixed.gmt,regulation of cation channel activity (GO:2001257),1/89,0.40275260748218494,0.446997503786696,2.926652790167509,2.6615939911069675,CTSS,4,GO_BP,100,0.5288231751053691
GO_Biological_Process_2021_fixed.gmt,negative regulation of protein kinase activity (GO:0006469),1/90,0.4062118798257011,0.44991295296268735,2.893756738214251,2.6069286815716257,CDKN1C,4,GO_BP,100,0.5301734497766936
GO_Biological_Process_2021_fixed.gmt,positive regulation of binding (GO:0051099),1/90,0.4062118798257011,0.44991295296268735,2.893756738214251,2.6069286815716257,TCF7L2,4,GO_BP,100,0.5301734497766936
GO_Biological_Process_2021_fixed.gmt,membrane organization (GO:0061024),2/242,0.4073476031408007,0.45070906754882867,1.797475673215318,1.614292044695453,ARRB1;AP2A1,4,GO_BP,100,0.5306049340177958
GO_Biological_Process_2021_fixed.gmt,positive regulation of supramolecular fiber organization (GO:1902905),1/91,0.4096513476195305,0.45233208046650913,2.861587670834545,2.553820633778399,HCK,4,GO_BP,100,0.5317660067923351
GO_Biological_Process_2021_fixed.gmt,sensory perception of sound (GO:0007605),1/91,0.4096513476195305,0.45233208046650913,2.861587670834545,2.553820633778399,CDH23,4,GO_BP,100,0.5317660067923351
GO_Biological_Process_2021_fixed.gmt,Wnt signaling pathway (GO:0016055),1/92,0.4130711229195929,0.4551782710255657,2.830121752468603,2.502211083478161,TCF7L2,4,GO_BP,100,0.5341034808908436
GO_Biological_Process_2021_fixed.gmt,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),1/92,0.4130711229195929,0.4551782710255657,2.830121752468603,2.502211083478161,CDKN1C,4,GO_BP,100,0.5341034808908436
GO_Molecular_Function_2021_fixed.gmt,metal ion binding (GO:0046872),4/517,0.3401561193081146,0.45735276545628856,1.542831910509273,1.663713704555,TESC;AIF1;CDH23;S100A11,4,GO_MF,100,0.5362479746018843
GO_Molecular_Function_2021_fixed.gmt,protein tyrosine kinase binding (GO:1990782),1/72,0.33806800775850515,0.45735276545628856,3.6666666666666665,3.9765300569584277,ITGAX,4,GO_MF,100,0.5362479746018843
GO_Biological_Process_2021_fixed.gmt,positive regulation of peptidyl-serine phosphorylation (GO:0033138),1/93,0.4164713171552898,0.45845773303958076,2.799336178283547,2.452044054679069,CAMK1,4,GO_BP,100,0.5366872020587132
GO_Biological_Process_2021_fixed.gmt,hemopoiesis (GO:0030097),1/94,0.4198520411329671,0.4607716309286674,2.76920911905432,2.403266200089572,CSF1R,4,GO_BP,100,0.5379450939566633
GO_Biological_Process_2021_fixed.gmt,negative regulation of MAPK cascade (GO:0043409),1/94,0.4198520411329671,0.4607716309286674,2.76920911905432,2.403266200089572,LYN,4,GO_BP,100,0.5379450939566633
GO_Biological_Process_2021_fixed.gmt,negative regulation of cellular protein metabolic process (GO:0032269),1/94,0.4198520411329671,0.4607716309286674,2.76920911905432,2.403266200089572,CST3,4,GO_BP,100,0.5379450939566633
GO_Molecular_Function_2021_fixed.gmt,protein tyrosine phosphatase activity (GO:0004725),1/74,0.34563447228434935,0.4608459630457991,3.566288737717309,3.7887306512715244,PTP4A3,4,GO_MF,100,0.5379450939566633
GO_Biological_Process_2021_fixed.gmt,sensory perception of light stimulus (GO:0050953),1/95,0.42321340503935784,0.4639895444701276,2.7397196695442307,2.355826652239068,CDH23,4,GO_BP,100,0.5407059564399194
GO_Molecular_Function_2021_fixed.gmt,"acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)",1/76,0.35311570306275486,0.46692985528959324,3.4712288447387785,3.6134086600925848,ZDHHC1,4,GO_MF,100,0.5437083773174175
GO_Biological_Process_2021_fixed.gmt,positive regulation of cold-induced thermogenesis (GO:0120162),1/97,0.42987849030766484,0.4703427611564633,2.682574311426234,2.2647705809817946,CEBPB,4,GO_BP,100,0.5465750145590197
GO_Biological_Process_2021_fixed.gmt,regulation of MAP kinase activity (GO:0043405),1/97,0.42987849030766484,0.4703427611564633,2.682574311426234,2.2647705809817946,LYN,4,GO_BP,100,0.5465750145590197
GO_Biological_Process_2021_fixed.gmt,positive regulation of defense response (GO:0031349),1/98,0.4331824289756924,0.4730002078007308,2.654880791722897,2.2210635154627965,LILRA5,4,GO_BP,100,0.5489800454372006
GO_Biological_Process_2021_fixed.gmt,regulation of peptidyl-serine phosphorylation (GO:0033135),1/98,0.4331824289756924,0.4730002078007308,2.654880791722897,2.2210635154627965,CAMK1,4,GO_BP,100,0.5489800454372006
GO_Biological_Process_2021_fixed.gmt,organic anion transport (GO:0015711),1/99,0.4364674421914147,0.47514733636346357,2.6277495769881556,2.1785134373192725,SLC2A6,4,GO_BP,100,0.5510171638817393
GO_Biological_Process_2021_fixed.gmt,positive regulation of stress-activated MAPK cascade (GO:0032874),1/99,0.4364674421914147,0.47514733636346357,2.6277495769881556,2.1785134373192725,SPI1,4,GO_BP,100,0.5510171638817393
GO_Biological_Process_2021_fixed.gmt,sensory perception of chemical stimulus (GO:0007606),1/99,0.4364674421914147,0.47514733636346357,2.6277495769881556,2.1785134373192725,C5AR1,4,GO_BP,100,0.5510171638817393
GO_Biological_Process_2021_fixed.gmt,epithelial cell differentiation (GO:0030855),1/101,0.44298112022514896,0.481268935641594,2.5751069215326874,2.0967244877256572,ZNF703,4,GO_BP,100,0.5557251490869879
GO_Biological_Process_2021_fixed.gmt,positive regulation of protein localization to membrane (GO:1905477),1/101,0.44298112022514896,0.481268935641594,2.5751069215326874,2.0967244877256572,BID,4,GO_BP,100,0.5557251490869879
GO_Molecular_Function_2021_fixed.gmt,ligand-gated cation channel activity (GO:0099094),1/80,0.3678262368724783,0.48239506475079125,3.295457721872816,3.295934359537567,P2RX1,4,GO_MF,100,0.5562545961958885
GO_Biological_Process_2021_fixed.gmt,intrinsic apoptotic signaling pathway (GO:0097193),1/102,0.4462099975276988,0.4833196466206838,2.54956356408262,2.0574100690489847,CEBPB,4,GO_BP,100,0.5568051009873752
GO_Biological_Process_2021_fixed.gmt,positive regulation of cell growth (GO:0030307),1/102,0.4462099975276988,0.4833196466206838,2.54956356408262,2.0574100690489847,CXCL16,4,GO_BP,100,0.5568051009873752
GO_Biological_Process_2021_fixed.gmt,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),1/102,0.4462099975276988,0.4833196466206838,2.54956356408262,2.0574100690489847,RNF144B,4,GO_BP,100,0.5568051009873752
GO_Cellular_Component_2021_fixed.gmt,cortical cytoskeleton (GO:0030863),1/58,0.2988957836956386,0.48570564850541265,4.2679386925242415,5.154220189492901,COTL1,4,GO_CC,100,0.5585698377587577
