Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,pathway_db,n_genes,p_adj_global
KEGG_2021_Human_fixed.gmt,Hematopoietic cell lineage,4/99,0.007275872943238085,0.039497595977578175,6.272559285494302,30.881010437945022,HLA-DRB5;HLA-DPA1;CSF1R;HLA-DRB1,4,KEGG,100,0.21440600582095135
KEGG_2021_Human_fixed.gmt,Autoimmune thyroid disease,3/53,0.008026198946143974,0.0406660746604628,9.12503068488667,44.028676561032235,HLA-DRB5;HLA-DPA1;HLA-DRB1,4,KEGG,100,0.21932012641951953
KEGG_2021_Human_fixed.gmt,Necroptosis,5/159,0.007783735614753464,0.0406660746604628,4.783918347025143,23.229362733189753,FTH1;PYCARD;BID;FTL;CASP1,4,KEGG,100,0.21932012641951953
KEGG_2021_Human_fixed.gmt,C-type lectin receptor signaling pathway,4/104,0.008634617479866222,0.04233747925611825,5.956728960240813,28.306232266302604,FCER1G;CALM2;PYCARD;CASP1,4,KEGG,100,0.224753334799528
Reactome_2022_fixed.gmt,EPHA-mediated Growth Cone Collapse R-HSA-3928663,2/15,0.004605192709886677,0.04349348670448529,27.329918571053323,147.05056079627258,MYL6;LYN,4,REACTOME,100,0.2283940190892955
Reactome_2022_fixed.gmt,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",3/53,0.005682899219844988,0.052221236074251234,10.338699337559655,53.45411257269474,HMOX1;PYCARD;CASP1,4,REACTOME,100,0.2604525153494784
Reactome_2022_fixed.gmt,Post-translational Protein Phosphorylation R-HSA-8957275,4/106,0.005988367347794778,0.053580128901321696,6.611322770162008,33.8363299003828,LGALS1;SERPINA1;CST3;TIMP1,4,REACTOME,100,0.2657541370313629
Reactome_2022_fixed.gmt,LDL Clearance R-HSA-8964038,2/18,0.006621849792416046,0.05628572323553639,22.354395013969484,112.16050615165366,AP2S1;NPC2,4,REACTOME,100,0.27493739468162615
Reactome_2022_fixed.gmt,Regulation Of Signaling By CBL R-HSA-912631,2/18,0.006621849792416046,0.05628572323553639,22.354395013969484,112.16050615165366,LYN;HCK,4,REACTOME,100,0.27493739468162615
Reactome_2022_fixed.gmt,RHO GTPases Activate CIT R-HSA-5625900,2/19,0.007368216801218522,0.05826031889335576,21.074974670719353,103.49033975615433,MYL6;RHOC,4,REACTOME,100,0.2803287989801378
Reactome_2022_fixed.gmt,RHO GTPases Activate ROCKs R-HSA-5627117,2/19,0.007368216801218522,0.05826031889335576,21.074974670719353,103.49033975615433,MYL6;RHOC,4,REACTOME,100,0.2803287989801378
Reactome_2022_fixed.gmt,Scavenging By Class A Receptors R-HSA-3000480,2/19,0.007368216801218522,0.05826031889335576,21.074974670719353,103.49033975615433,FTL;FTH1,4,REACTOME,100,0.2803287989801378
Reactome_2022_fixed.gmt,Iron Uptake And Transport R-HSA-917937,3/59,0.007658872165538208,0.0591821940064316,9.235436429617367,44.994035401422195,HMOX1;FTL;FTH1,4,REACTOME,100,0.28166804931861
Reactome_2022_fixed.gmt,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,2/20,0.008150781382240327,0.05932616882199987,19.93387004025302,95.87476822652218,MYL6;RHOC,4,REACTOME,100,0.28166804931861
Reactome_2022_fixed.gmt,TCR Signaling R-HSA-202403,4/116,0.008200970395982336,0.05932616882199987,6.017810218978102,28.906568181006296,HLA-DRB5;HLA-DPA1;VASP;HLA-DRB1,4,REACTOME,100,0.28166804931861
Reactome_2022_fixed.gmt,TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,2/20,0.008150781382240327,0.05932616882199987,19.93387004025302,95.87476822652218,PRELID1;BID,4,REACTOME,100,0.28166804931861
Reactome_2022_fixed.gmt,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,3/62,0.008780830474742953,0.06219754919609592,8.767245027507405,41.51452090950312,ARPC1B;ARPC2;ARPC3,4,REACTOME,100,0.29271039599741633
KEGG_2021_Human_fixed.gmt,NOD-like receptor signaling pathway,5/181,0.013166256753266948,0.062539719578018,4.175903731144524,18.082072515067775,PYCARD;CYBA;CARD16;CASP1;GABARAP,4,KEGG,100,0.293776494039329
KEGG_2021_Human_fixed.gmt,Inflammatory bowel disease,3/65,0.014010191936380771,0.06453179316151143,7.361917355371901,31.42044402578258,HLA-DRB5;HLA-DPA1;HLA-DRB1,4,KEGG,100,0.30018474304466086
Reactome_2022_fixed.gmt,Semaphorin Interactions R-HSA-373755,3/64,0.009579583876040416,0.06647058199701514,8.480493653857401,39.41836170022425,MYL6;RHOC;TYROBP,4,REACTOME,100,0.3069853708011359
KEGG_2021_Human_fixed.gmt,Neutrophil extracellular trap formation,5/189,0.015627824912455436,0.06818662987176584,3.990758112709332,16.596374963234386,ACTB;C5AR1;CYBA;CASP1;FCGR3A,4,KEGG,100,0.30931515844272556
KEGG_2021_Human_fixed.gmt,Platelet activation,4/124,0.015700868720472397,0.06818662987176584,4.955507514209003,20.585372646555324,FCER1G;LYN;ACTB;VASP,4,KEGG,100,0.30931515844272556
Reactome_2022_fixed.gmt,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,4/123,0.010032973452402791,0.06822421947633897,5.661454356656384,26.053323752582823,LGALS1;SERPINA1;CST3;TIMP1,4,REACTOME,100,0.30931515844272556
KEGG_2021_Human_fixed.gmt,Kaposi sarcoma-associated herpesvirus infection,5/193,0.016967254398806995,0.07163951857274065,3.9040785327257477,15.914859033058928,BID;CALM2;HCK;LYN;GABARAP,4,KEGG,100,0.3176032601786854
Reactome_2022_fixed.gmt,Other Interleukin Signaling R-HSA-449836,2/24,0.0116327355270514,0.07606019383072068,16.383766745468872,72.97218507091226,STXBP2;CSF1R,4,REACTOME,100,0.33266000535474166
Reactome_2022_fixed.gmt,Sema4D In Semaphorin Signaling R-HSA-400685,2/24,0.0116327355270514,0.07606019383072068,16.383766745468872,72.97218507091226,MYL6;RHOC,4,REACTOME,100,0.33266000535474166
KEGG_2021_Human_fixed.gmt,Natural killer cell mediated cytotoxicity,4/131,0.018837050968712056,0.07738464181741168,4.67928818586258,18.585803029666856,FCER1G;FCGR3A;BID;TYROBP,4,KEGG,100,0.33707870366745357
Reactome_2022_fixed.gmt,Signaling By Interleukins R-HSA-449147,8/453,0.0120872366461328,0.07754076339028589,2.949956063651154,13.025841351332858,HMOX1;ANXA2;STXBP2;CSF1R;HCK;TIMP1;CASP1;LYN,4,REACTOME,100,0.33730232074774363
Reactome_2022_fixed.gmt,Developmental Biology R-HSA-1266738,14/1073,0.01322542635553112,0.07888850808562423,2.1893612129572486,9.470331652091641,CEBPB;ARPC1B;AP2S1;MYL6;PFN1;SPI1;ARPC2;MAFB;ARPC3;DRAP1;LYN;VASP;RHOC;TYROBP,4,REACTOME,100,0.3404049698761721
Reactome_2022_fixed.gmt,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,2/25,0.012588623345881796,0.07888850808562423,15.685076203410292,68.62160893688744,LYN;HCK,4,REACTOME,100,0.3404049698761721
Reactome_2022_fixed.gmt,Infectious Disease R-HSA-5663205,13/961,0.012870862643115193,0.07888850808562423,2.2651998068600134,9.859937328043872,ARPC1B;HMOX1;AP2S1;FGR;PYCARD;ARPC2;CYBA;FKBP1A;HCK;ISG15;ARPC3;CASP1;LYN,4,REACTOME,100,0.3404049698761721
Reactome_2022_fixed.gmt,Interferon Alpha/Beta Signaling R-HSA-909733,3/72,0.013189680914682374,0.07888850808562423,7.498524921070338,32.456019165642594,ISG15;IFITM2;IFITM3,4,REACTOME,100,0.3404049698761721
KEGG_2021_Human_fixed.gmt,Pertussis,3/76,0.021230026795029392,0.08274266853447353,6.251475796930342,24.08280240179707,CALM2;PYCARD;CASP1,4,KEGG,100,0.3493445888767676
KEGG_2021_Human_fixed.gmt,Systemic lupus erythematosus,4/135,0.02079221058615179,0.08274266853447353,4.534651883567115,17.563508713951546,FCGR3A;HLA-DPA1;HLA-DRB5;HLA-DRB1,4,KEGG,100,0.3493445888767676
Reactome_2022_fixed.gmt,Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,2/27,0.014599414926743362,0.08558277715677143,14.452092893895147,61.08572795433688,AP2S1;HCK,4,REACTOME,100,0.3582457212843267
KEGG_2021_Human_fixed.gmt,Fluid shear stress and atherosclerosis,4/139,0.022868413207043792,0.08689997018676641,4.398554993953301,16.61773485777776,HMOX1;CALM2;ACTB;CYBA,4,KEGG,100,0.36234586014404285
KEGG_2021_Human_fixed.gmt,Rap1 signaling pathway,5/210,0.02351121894978683,0.08716354342359996,3.5733358288102814,13.401001207555185,ACTB;PFN1;CALM2;CSF1R;VASP,4,KEGG,100,0.36294604387852736
Reactome_2022_fixed.gmt,Dectin-2 Family R-HSA-5621480,2/29,0.01673900458923384,0.0964620603447374,13.398452611218568,54.79985445326463,FCER1G;LYN,4,REACTOME,100,0.39058034245246503
Reactome_2022_fixed.gmt,Signaling By CSF3 (G-CSF) R-HSA-9674555,2/30,0.01785590845753433,0.10118348125936119,12.9270872216001,52.03696603735461,LYN;HCK,4,REACTOME,100,0.4056159728192823
KEGG_2021_Human_fixed.gmt,Complement and coagulation cascades,3/85,0.028397607986302635,0.10277229556947619,5.563185574755822,19.81300928574413,C5AR1;SERPINA1;CFD,4,KEGG,100,0.4109615148299924
KEGG_2021_Human_fixed.gmt,Oxytocin signaling pathway,4/154,0.031758705759495555,0.11226333198705406,3.952622909628968,13.634922115227402,ACTB;MYL6;CALM2;RGS2,4,KEGG,100,0.4395195240596986
KEGG_2021_Human_fixed.gmt,Rheumatoid arthritis,3/93,0.03571939834867095,0.11802931628256488,5.066298342541437,16.881216979145474,HLA-DRB5;HLA-DPA1;HLA-DRB1,4,KEGG,100,0.4501615747791189
KEGG_2021_Human_fixed.gmt,Salivary secretion,3/93,0.03571939834867095,0.11802931628256488,5.066298342541437,16.881216979145474,LYZ;CALM2;CST3,4,KEGG,100,0.4501615747791189
KEGG_2021_Human_fixed.gmt,Th1 and Th2 cell differentiation,3/92,0.03475562228388354,0.11802931628256488,5.1235514104991,17.21212996780134,HLA-DRB5;HLA-DPA1;HLA-DRB1,4,KEGG,100,0.4501615747791189
Reactome_2022_fixed.gmt,Plasma Lipoprotein Clearance R-HSA-8964043,2/35,0.023892956746082432,0.13317385727324635,10.992378532867576,41.04742729740881,AP2S1;NPC2,4,REACTOME,100,0.48992759607152
Reactome_2022_fixed.gmt,Downstream TCR Signaling R-HSA-202424,3/94,0.026650491584071727,0.14614785707394173,5.683492550222117,20.60236314905324,HLA-DRB5;HLA-DPA1;HLA-DRB1,4,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Transcriptional Regulation By VENTX R-HSA-8853884,2/39,0.029238635196735398,0.15779580899825452,9.816075650118202,34.672973792014744,CEBPB;CSF1R,4,REACTOME,100,0.5485364029863729
KEGG_2021_Human_fixed.gmt,Th17 cell differentiation,3/107,0.050640423183239726,0.16377328348622208,4.379809403297877,13.064993981888584,HLA-DRB5;HLA-DPA1;HLA-DRB1,4,KEGG,100,0.5644391858052986
Reactome_2022_fixed.gmt,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,2/41,0.032073892587223984,0.1703925543696274,9.317263668192837,32.04871198379068,FTL;FTH1,4,REACTOME,100,0.5810385523458468
Reactome_2022_fixed.gmt,Ficolins Bind To Repetitive Carbohydrate Structures On Target Cell Surface R-HSA-2855086,1/5,0.0338600711011995,0.17443066930920953,48.54778554778555,164.35944078793668,FCN1,4,REACTOME,100,0.5867804780167907
Reactome_2022_fixed.gmt,Regulation Of HMOX1 Expression And Activity R-HSA-9707587,1/5,0.0338600711011995,0.17443066930920953,48.54778554778555,164.35944078793668,HMOX1,4,REACTOME,100,0.5867804780167907
KEGG_2021_Human_fixed.gmt,Sphingolipid metabolism,2/49,0.05570022084284672,0.17557494826914566,6.819426615318784,19.69294355651405,PSAP;ASAH1,4,KEGG,100,0.5893386428345984
KEGG_2021_Human_fixed.gmt,Toxoplasmosis,3/112,0.056599818849921955,0.17557494826914566,4.17717649722631,11.995804493551335,HLA-DRB5;HLA-DPA1;HLA-DRB1,4,KEGG,100,0.5893386428345984
Reactome_2022_fixed.gmt,Smooth Muscle Contraction R-HSA-445355,2/43,0.035012931831152214,0.17767756451629482,8.866529949585576,29.72094358879167,MYL6;ANXA2,4,REACTOME,100,0.5918302988876831
KEGG_2021_Human_fixed.gmt,Leukocyte transendothelial migration,3/114,0.05907363881961192,0.17958386201162022,4.101211874142979,11.602207396925465,ACTB;VASP;CYBA,4,KEGG,100,0.5941217387619789
Reactome_2022_fixed.gmt,"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",2/44,0.03652034025003003,0.18260170125015013,8.657071339173967,28.65391841696924,LYN;HCK,4,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,CD22 Mediated BCR Regulation R-HSA-5690714,1/6,0.04049514119665101,0.19392039446283582,39.71710108073744,127.35579518462839,LYN,4,REACTOME,100,0.6226144570690015
Reactome_2022_fixed.gmt,CLEC7A/inflammasome Pathway R-HSA-5660668,1/6,0.04049514119665101,0.19392039446283582,39.71710108073744,127.35579518462839,PYCARD,4,REACTOME,100,0.6226144570690015
Reactome_2022_fixed.gmt,FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374,1/6,0.04049514119665101,0.19392039446283582,39.71710108073744,127.35579518462839,HCK,4,REACTOME,100,0.6226144570690015
Reactome_2022_fixed.gmt,Cyclin D Associated Events In G1 R-HSA-69231,2/47,0.04118928218325408,0.19450494364314427,8.083937339256488,25.784342204543282,LYN;CDKN1C,4,REACTOME,100,0.6226144570690015
KEGG_2021_Human_fixed.gmt,Sphingolipid signaling pathway,3/119,0.06547863770241423,0.19515201825033263,3.9227113113184124,10.693433939023256,FCER1G;BID;ASAH1,4,KEGG,100,0.6226144570690015
Reactome_2022_fixed.gmt,Disease R-HSA-1643685,18/1736,0.043003604914545836,0.20029076261569295,1.7183830575523245,5.406843027262126,CEBPB;ARPC1B;AP2S1;RHOG;CDKN1C;HMOX1;FGR;PYCARD;ARPC2;CYBA;FKBP1A;HCK;ISG15;SLC7A7;ARPC3;CASP1;LYN;CFP,4,REACTOME,100,0.6297294033121531
Reactome_2022_fixed.gmt,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,2/49,0.044420225927534536,0.20409292993732084,7.742067935796939,24.109266974482853,LYN;AP2S1,4,REACTOME,100,0.63283411549907
Reactome_2022_fixed.gmt,Erythropoietin Activates Phospholipase C Gamma (PLCG) R-HSA-9027277,1/7,0.04708527282250632,0.2052434969186173,33.603550295857985,102.68556117061674,LYN,4,REACTOME,100,0.63283411549907
Reactome_2022_fixed.gmt,Erythropoietin Activates STAT5 R-HSA-9027283,1/7,0.04708527282250632,0.2052434969186173,33.603550295857985,102.68556117061674,LYN,4,REACTOME,100,0.63283411549907
Reactome_2022_fixed.gmt,Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534,1/7,0.04708527282250632,0.2052434969186173,33.603550295857985,102.68556117061674,FKBP1A,4,REACTOME,100,0.63283411549907
Reactome_2022_fixed.gmt,Nef Mediated CD8 Down-regulation R-HSA-182218,1/7,0.04708527282250632,0.2052434969186173,33.603550295857985,102.68556117061674,AP2S1,4,REACTOME,100,0.63283411549907
KEGG_2021_Human_fixed.gmt,Pyrimidine metabolism,2/56,0.07047831708086102,0.20601354223636298,5.9383158051764005,15.751086800247878,TYMP;CDA,4,KEGG,100,0.634582051696214
Reactome_2022_fixed.gmt,Signaling By TGFB Family Members R-HSA-9006936,3/119,0.048278702845729354,0.20778175908288582,4.453052150554234,13.49615348974856,YBX1;FKBP1A;DRAP1,4,REACTOME,100,0.634582051696214
KEGG_2021_Human_fixed.gmt,Legionellosis,2/57,0.07268455683782248,0.20845382338394372,5.830586684245221,15.285619629923385,PYCARD;CASP1,4,KEGG,100,0.6360311445240899
Reactome_2022_fixed.gmt,Complement Cascade R-HSA-166658,2/55,0.05464731077621289,0.21356420303347567,6.869821700802015,19.969577440292394,C5AR1;FCN1,4,REACTOME,100,0.6410817244308746
Reactome_2022_fixed.gmt,Cross-presentation Of Particulate Exogenous Antigens (Phagosomes) R-HSA-1236973,1/8,0.05363076608302717,0.21356420303347567,29.12027972027972,85.19523330771577,CYBA,4,REACTOME,100,0.6410817244308746
Reactome_2022_fixed.gmt,Golgi Associated Vesicle Biogenesis R-HSA-432722,2/55,0.05464731077621289,0.21356420303347567,6.869821700802015,19.969577440292394,FTL;FTH1,4,REACTOME,100,0.6410817244308746
Reactome_2022_fixed.gmt,Lectin Pathway Of Complement Activation R-HSA-166662,1/8,0.05363076608302717,0.21356420303347567,29.12027972027972,85.19523330771577,FCN1,4,REACTOME,100,0.6410817244308746
Reactome_2022_fixed.gmt,Nef And Signal Transduction R-HSA-164944,1/8,0.05363076608302717,0.21356420303347567,29.12027972027972,85.19523330771577,HCK,4,REACTOME,100,0.6410817244308746
Reactome_2022_fixed.gmt,Nef Mediated CD4 Down-regulation R-HSA-167590,1/8,0.05363076608302717,0.21356420303347567,29.12027972027972,85.19523330771577,AP2S1,4,REACTOME,100,0.6410817244308746
Reactome_2022_fixed.gmt,Noncanonical Activation Of NOTCH3 R-HSA-9017802,1/8,0.05363076608302717,0.21356420303347567,29.12027972027972,85.19523330771577,YBX1,4,REACTOME,100,0.6410817244308746
Reactome_2022_fixed.gmt,Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351,1/8,0.05363076608302717,0.21356420303347567,29.12027972027972,85.19523330771577,FKBP1A,4,REACTOME,100,0.6410817244308746
Reactome_2022_fixed.gmt,BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453,1/9,0.060131919106786516,0.22466870875063094,25.691896338955164,72.22543096762938,BID,4,REACTOME,100,0.6604644506559644
Reactome_2022_fixed.gmt,Calcineurin Activates NFAT R-HSA-2025928,1/9,0.060131919106786516,0.22466870875063094,25.691896338955164,72.22543096762938,FKBP1A,4,REACTOME,100,0.6604644506559644
Reactome_2022_fixed.gmt,Interleukin-1 Processing R-HSA-448706,1/9,0.060131919106786516,0.22466870875063094,25.691896338955164,72.22543096762938,CASP1,4,REACTOME,100,0.6604644506559644
Reactome_2022_fixed.gmt,RHO GTPases Activate Rhotekin And Rhophilins R-HSA-5666185,1/9,0.060131919106786516,0.22466870875063094,25.691896338955164,72.22543096762938,RHOC,4,REACTOME,100,0.6604644506559644
Reactome_2022_fixed.gmt,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,2/59,0.061881170599669896,0.22869128265095398,6.38945420906568,17.778907673588762,CEBPB;SPI1,4,REACTOME,100,0.6693923422250021
Reactome_2022_fixed.gmt,Cell Surface Interactions At Vascular Wall R-HSA-202733,3/134,0.06435339077584412,0.23527046090093548,3.9393549798944116,10.807091149254914,FCER1G;LYN;SLC7A7,4,REACTOME,100,0.6827729073406081
Reactome_2022_fixed.gmt,RHO GTPases Activate KTN1 R-HSA-5625970,1/10,0.06658902805948802,0.2408539312789992,22.98527788001472,62.27207015870763,RHOG,4,REACTOME,100,0.6908879906383983
Reactome_2022_fixed.gmt,RHO GTPases Activate PKNs R-HSA-5625740,2/62,0.06750879369383232,0.24161041953582094,6.070863372604185,16.363996513365517,MYL6;RHOC,4,REACTOME,100,0.6908879906383983
KEGG_2021_Human_fixed.gmt,Cytosolic DNA-sensing pathway,2/63,0.08637447130632336,0.24312814145483613,5.257783065635534,12.87664258756711,PYCARD;CASP1,4,KEGG,100,0.6908879906383983
Reactome_2022_fixed.gmt,C-type Lectin Receptors (CLRs) R-HSA-5621481,3/141,0.07260096572567748,0.24355277273288364,3.737708749967535,9.803176748559519,FCER1G;LYN;PYCARD,4,REACTOME,100,0.6908879906383983
Reactome_2022_fixed.gmt,Endosomal/Vacuolar Pathway R-HSA-1236977,1/11,0.07300238715670311,0.24355277273288364,20.794205794205794,54.42390830066952,CTSS,4,REACTOME,100,0.6908879906383983
Reactome_2022_fixed.gmt,Killing Mechanisms R-HSA-9664420,1/11,0.07300238715670311,0.24355277273288364,20.794205794205794,54.42390830066952,CYBA,4,REACTOME,100,0.6908879906383983
Reactome_2022_fixed.gmt,Metallothioneins Bind Metals R-HSA-5661231,1/11,0.07300238715670311,0.24355277273288364,20.794205794205794,54.42390830066952,MT2A,4,REACTOME,100,0.6908879906383983
Reactome_2022_fixed.gmt,Pyrimidine Salvage R-HSA-73614,1/11,0.07300238715670311,0.24355277273288364,20.794205794205794,54.42390830066952,CDA,4,REACTOME,100,0.6908879906383983
Reactome_2022_fixed.gmt,Signaling By Rho GTPases R-HSA-194315,8/644,0.07306583181986509,0.24355277273288364,2.0251922760737315,5.29870180794093,MYL6;RHOG;PFN1;ARPC2;CYBA;ARPC3;ARPC1B;RHOC,4,REACTOME,100,0.6908879906383983
Reactome_2022_fixed.gmt,"WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745",1/11,0.07300238715670311,0.24355277273288364,20.794205794205794,54.42390830066952,AP2S1,4,REACTOME,100,0.6908879906383983
Reactome_2022_fixed.gmt,Clathrin-mediated Endocytosis R-HSA-8856828,3/142,0.07381640728284566,0.2436658104482284,3.710554137335293,9.670350650331073,AP2S1;ARPC2;ARPC3,4,REACTOME,100,0.6908879906383983
KEGG_2021_Human_fixed.gmt,Human T-cell leukemia virus 1 infection,4/219,0.09092147321937111,0.2512738896244438,2.737604554582854,6.5641161690578995,HLA-DRB5;HLA-DPA1;SPI1;HLA-DRB1,4,KEGG,100,0.7063187087757652
Reactome_2022_fixed.gmt,Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276,1/12,0.07937228867652724,0.25459035990584206,18.984189723320156,48.09845662286083,LYN,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,PECAM1 Interactions R-HSA-210990,1/12,0.07937228867652724,0.25459035990584206,18.984189723320156,48.09845662286083,LYN,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207,1/12,0.07937228867652724,0.25459035990584206,18.984189723320156,48.09845662286083,CASP1,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,Dissolution Of Fibrin Clot R-HSA-75205,1/13,0.08569902297215479,0.25785546734984627,17.463776223776225,42.9069937473809,ANXA2,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,Erythropoietin Activates RAS R-HSA-9027284,1/13,0.08569902297215479,0.25785546734984627,17.463776223776225,42.9069937473809,LYN,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",2/71,0.08533582998690349,0.25785546734984627,5.280116332465942,12.995215685074,AP2S1;NPC2,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,Signal Regulatory Protein Family Interactions R-HSA-391160,1/13,0.08569902297215479,0.25785546734984627,17.463776223776225,42.9069937473809,TYROBP,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",8/660,0.08166472609755553,0.25785546734984627,1.9723009296385399,4.940876380376474,MYL6;RHOG;PFN1;ARPC2;CYBA;ARPC3;ARPC1B;RHOC,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,Trafficking And Processing Of Endosomal TLR R-HSA-1679131,1/13,0.08569902297215479,0.25785546734984627,17.463776223776225,42.9069937473809,CTSS,4,REACTOME,100,0.7085400723915798
Reactome_2022_fixed.gmt,trans-Golgi Network Vesicle Budding R-HSA-199992,2/71,0.08533582998690349,0.25785546734984627,5.280116332465942,12.995215685074,FTL;FTH1,4,REACTOME,100,0.7085400723915798
KEGG_2021_Human_fixed.gmt,Acute myeloid leukemia,2/67,0.09589894764909689,0.2587962058717176,4.934214609321666,11.568070118031438,CSF1R;SPI1,4,KEGG,100,0.7085400723915798
